country,username,post_id,uploader_id,collection_time,upload_date,post_text,comments_amount,retweet_amount,like_amount,views_amount,conflict_sentiment,lang,israel_related_similarity,israel_related_class_from_similarity,conflict_sentiment_v,cluster_idx,cluster_label
us,repmcclellan,1741129912059109616_a,1633610542584659970_a,2023-12-30 17:38:24.018000,2023-12-30 16:11:34,"Happy fifth day of Kwanzaa! 

Today’s principle is Nia, or purpose. It is a good reminder that we should always set our sights on uplifting our community to its traditional success and greatness. https://t.co/Gi7Z7pZQP6",2,3,5,240.0,0,en,0.7014115192109165,0.0,0,-1,outlier
us,repmaxmiller,1741113707143332060_a,1610383926446489600_a,2023-12-30 17:38:24.531000,2023-12-30 15:07:10,"The @Parma_OH community continues to spread holiday joy that strengthens families &amp; unites us all!

It was fantastic getting to see Councilman @KevinCKussmaul &amp; so many other friends at Winterfest in #ParmaOhio.

#NortheastOhio is stronger because of community events like this! https://t.co/R68IWaVXfA",2,2,6,205.0,0,en,0.6963007981181293,0.0,0,2,Public Service and Community Engagement
us,repmtg,1741085759975690595_a,1344356576786866176_a,2023-12-30 17:38:24.650000,2023-12-30 13:16:07,"It’s treason.

No other way to say it.

And now California is going to give illegals free healthcare, but nothing is free, the California taxpayers have to pay for it.

The border crisis is the top issue and I want to impeach but can’t get the votes.

Would a tax revolt stop it?",1760,1660,5800,299506.0,0,en,0.7343376226307152,1.0,0,1,U.S. Immigration and Border Security
us,repmtg,1741081442812121567_a,1344356576786866176_a,2023-12-30 17:38:24.650000,2023-12-30 12:58:58,"In the new year, what should the federal governments New Year’s resolutions be?",3270,217,1513,256097.0,0,en,0.7316294626338836,1.0,0,2,Public Service and Community Engagement
us,repwilson,1741105232187208040_a,234014087_a,2023-12-30 17:38:25.949000,2023-12-30 14:33:30,"2023 was a big year for South Florida! Looking back at the year, I’m so proud of what we’ve accomplished. 

I’m more renewed than ever in my fight for the people of South Florida and the nation, as we welcome 2024. 

Cheers to another successful year! https://t.co/g85wVzJ1iP",0,1,13,571.0,0,en,0.6976877589155727,0.0,0,2,Public Service and Community Engagement
us,repfeenstra,1741141077644738711_a,1345135363761852416_a,2023-12-30 17:38:26.252000,2023-12-30 16:55:56,"In October, I helped introduce the Veterans HSA Access Act to allow veterans who suffered injuries to contribute to tax-free health savings accounts. 

This is a commonsense solution that will expand healthcare access &amp; lower costs for our veterans. #ResultsForIowa #YearInReview",3,2,5,171.0,0,en,0.6980781246645316,0.0,0,2,Public Service and Community Engagement
us,whitehouse,1741143376936784261_a,1323730225067339784_a,2023-12-30 17:38:26.484000,2023-12-30 17:05:04,"Since the Supreme Court overturned Roe v. Wade, @VP has traveled the country to fight for reproductive rights.

In 2024, she’ll embark on a nationwide tour to continue fighting back against extreme attacks on reproductive freedom. https://t.co/j95yl4kV05",375,255,838,55079.0,0,en,0.7146103352013313,0.0,0,2,Public Service and Community Engagement
us,kamalaharris,1741123140355232165_a,30354991_a,2023-12-30 17:38:28.426000,2023-12-30 15:44:39,"RT @VP: From visiting eight countries to participating in dozens of bilateral meetings and global summits, I was proud to represent the Uni…",0,3006,0,,0,en,0.6966824796122717,0.0,0,2,Public Service and Community Engagement
us,repsherrill,1741127001837097437_a,1080569698536878081_a,2023-12-30 17:38:28.516000,2023-12-30 16:00:00,⭐ 2023 Hero Spotlight: Richard ⭐ https://t.co/TTt6srQlrB,6,1,14,1077.0,0,en,0.6961040286689898,0.0,0,-1,outlier
us,johncornyn,1741095725088333835_a,13218102_a,2023-12-30 17:38:30.546000,2023-12-30 13:55:43,When Silicon Valley’s AI warriors came to Washington https://t.co/d5QsDTyKUh via @politico,7,1,2,2481.0,0,en,0.7246933575833541,1.0,0,2,Public Service and Community Engagement
us,johncornyn,1741091283861373410_a,13218102_a,2023-12-30 17:38:30.546000,2023-12-30 13:38:04,Mexico is not our partner in addressing the #BidenBorderCrisis They don't control great swaths of their own country; the cartels do.  We can't delegate or deflect responsibility for dealing with our own sovereignty and security.,93,45,147,13808.0,0,en,0.731774836029315,1.0,0,1,U.S. Immigration and Border Security
us,johncornyn,1741090027365343590_a,13218102_a,2023-12-30 17:38:30.546000,2023-12-30 13:33:05,RT @emiliotgonzalez: Traveling unimpeded and defiantly chanting through #Mexico to #Texas while #Biden Administration begs leftist anti-US…,0,13,0,,0,en,0.7128754517318447,0.0,0,1,U.S. Immigration and Border Security
us,johncornyn,1741077550653120709_a,13218102_a,2023-12-30 17:38:30.546000,2023-12-30 12:43:30,How to Stop Our High-Tech Equipment From Arming Russia and China https://t.co/lgPcUKSIvi,4,3,8,2184.0,0,en,0.7606024925451685,1.0,0,2,Public Service and Community Engagement
us,johncornyn,1741076489208992042_a,13218102_a,2023-12-30 17:38:30.546000,2023-12-30 12:39:17,"RT @BillMelugin_: BREAKING: ICE just dropped its FY2023 report. Highlights 👇🏻

 - ICE made 142,580 deportations, nearly doubling FY’22, but…",0,1133,0,,0,en,0.7031493946991388,0.0,0,1,U.S. Immigration and Border Security
us,johncornyn,1741076188175503458_a,13218102_a,2023-12-30 17:38:30.546000,2023-12-30 12:38:05,The effort by Drs. Collins and Fauci to shut off all debate on Covid lockdowns is a major reason the public has lost trust in public-health experts like them. https://t.co/6SAqgJPKoh via @WSJopinion,13,6,23,2090.0,0,en,0.734006023141199,1.0,0,2,Public Service and Community Engagement
us,joebiden,1741131876591362167_a,939091_a,2023-12-30 17:38:33.516000,2023-12-30 16:19:22,"RT @POTUS: Together, we've shown the world the power of American possibilities.

And we're not finished yet. https://t.co/3ewMa8GQAl",0,4200,0,3.0,0,en,0.714387080984799,0.0,0,-1,outlier
us,marshablackburn,1741126644973076947_a,278145569_a,2023-12-30 17:38:34.678000,2023-12-30 15:58:35,"The New Axis of Evil — Communist China, Iran, North Korea, and Russia — is working to destroy America.
 
Why is Biden trying to appease them?",606,261,1141,27108.0,0,en,0.729863421647087,1.0,0,2,Public Service and Community Engagement
us,statedept,1741141848599494812_a,9624742_a,2023-12-30 17:38:35.093000,2023-12-30 16:59:00,"As we prepare to say goodbye to 2023 and get ready for 2024, join us for a look back at a year of diplomatic efforts serving the American people at home and around the world. https://t.co/e51blf3MYr",56,21,65,9882.0,0,en,0.7458214392290974,1.0,0,2,Public Service and Community Engagement
us,repjeffries,1741121248636121464_a,467823431_a,2023-12-30 17:38:36.925000,2023-12-30 15:37:08,"The new year is fast approaching.

House Democrats will continue the fight to lower costs and end price gouging.",918,315,2019,48644.0,0,en,0.7579185226617737,1.0,0,2,Public Service and Community Engagement
us,repjasoncrow,1741150695078654370_a,1080191866509901826_a,2023-12-30 17:38:36.146000,2023-12-30 17:34:09,2023 Recap: https://t.co/gb3PnCHxS6,0,1,2,354.0,0,en,0.7196277261504114,1.0,0,2,Public Service and Community Engagement
us,timkaine,1741131919067111425_a,172858784_a,2023-12-30 17:38:37.264000,2023-12-30 16:19:32,Why should the Admin bypass Congress on arms sales to any nation? Bypassing Congress = keeping the American public in the dark.,128,272,1427,156334.0,9,en,0.730576185440705,1.0,9,2,Public Service and Community Engagement
us,senhydesmith,1741127623265189888_a,983348251972816896_a,2023-12-30 17:38:38.093000,2023-12-30 16:02:28,I'll be cheering on the Rebs as they take on Penn State in the #PeachBowl! Hotty Toddy! ❤️💙,11,1,6,1168.0,0,en,0.6773036733507246,0.0,0,-1,outlier
us,repandybiggsaz,1741116816850571702_a,816652616625168388_a,2023-12-30 17:38:37.850000,2023-12-30 15:19:32,"Illegal aliens aren’t receiving FREE healthcare in California. 

They are receiving TAXPAYER FUNDED healthcare.",664,1727,5212,74578.0,0,en,0.7235433015229068,1.0,0,1,U.S. Immigration and Border Security
us,repandybiggsaz,1741080995124637819_a,816652616625168388_a,2023-12-30 17:38:37.850000,2023-12-30 12:57:11,"RT @BenBergquam: Exclusive video: Day two on the border… First stop in Jacumba, CA. This is one of three camps in this tiny community where…",0,1179,0,,0,en,0.7188809697802324,1.0,0,1,U.S. Immigration and Border Security
us,repmonicadlc,1741143292086030450_a,1590396129094647814_a,2023-12-30 17:38:39.358000,2023-12-30 17:04:44,"My staff recently attended the Rio Grande Valley State Veterans Cemetery annual wreath laying ceremony. 

It’s important that we honor our local heroes for their service and sacrifices on behalf of our nation. https://t.co/0RcmRClGO1",0,1,3,53.0,0,en,0.7219217426153484,1.0,0,2,Public Service and Community Engagement
us,senbillcassidy,1741146209866178780_a,1017500185356853248_a,2023-12-30 17:38:40.441000,2023-12-30 17:16:20,Great to see that Louisiana will be represented in the @RoseParade again this year! Make sure to look out for the float. https://t.co/9sND5BR3BI,3,0,6,269.0,0,en,0.6823046002659382,0.0,0,2,Public Service and Community Engagement
us,repmccormick,1741150477411127431_a,1610689483929780225_a,2023-12-30 17:38:41.089000,2023-12-30 17:33:17,"NewsGuard shouldn’t be censoring specific conservative media outlets if they classify a news company as “misinformation”. Their censorship tactics have played a huge part in our problems with increasing military recruitment. 

My amendment holds them to account &amp; gets our… https://t.co/ZAW0NxJVK5",2,1,2,47.0,0,en,0.7334082145251399,1.0,0,2,Public Service and Community Engagement
us,whipkclark,1741096836935417907_a,2293131060_a,2023-12-30 17:38:42.191000,2023-12-30 14:00:08,"In 2023, there were 632 mass shootings.

That’s 632 shootings in 365 days.

It doesn't have to be this way.

We can end this cycle of carnage.

We must choose lives over guns.",259,157,487,10410.0,0,en,0.7392154743716182,1.0,0,2,Public Service and Community Engagement
us,repyoungkim,1741149651380949095_a,1344677401465397249_a,2023-12-30 17:38:43.287000,2023-12-30 17:30:00,"As the new year approaches, I remain committed to bringing common sense to Washington, making life more affordable, and preserving the American dream for future generations. We need to get this country back on track.",1,1,4,108.0,0,en,0.7299061936387852,1.0,0,2,Public Service and Community Engagement
us,repmikelawler,1741111221493891547_a,1590372047015886853_a,2023-12-30 17:38:43.366000,2023-12-30 14:57:18,"From spearheading legislation to improve veteran care to our work in-district to ensure veterans get the benefits they are due, supporting our heroes has been and will continue to be a top priority. https://t.co/33lVacLBSY",2,3,5,356.0,0,en,0.7551635088595987,1.0,0,2,Public Service and Community Engagement
us,sentuberville,1741144438460584313_a,1345739193721487362_a,2023-12-30 17:38:43.376000,2023-12-30 17:09:17,I promise to keep fighting for Alabamians and securing even more wins for Alabama in 2024.,33,6,79,2671.0,0,en,0.7142969555574525,0.0,0,2,Public Service and Community Engagement
us,senduckworth,1741096809429344719_a,1058520120_a,2023-12-30 17:38:43.513000,2023-12-30 14:00:02,"Under Democrats' leadership, over 14 million jobs—including nearly 800,000 manufacturing jobs—were created.
 
There's no denying it, 2023 is the year of jobs.",399,202,686,21115.0,0,en,0.695876001770812,0.0,0,2,Public Service and Community Engagement
us,rep_jackson,1741112375749534176_a,1615455071801679874_a,2023-12-30 17:38:41.941000,2023-12-30 15:01:53,"For decades, the USDA has had an unfortunate and checkered history regarding civil rights.
 
It's time to pass the #JUSTAct to address it. https://t.co/pARRku4DOX",1,1,2,66.0,0,en,0.7198605153097366,1.0,0,2,Public Service and Community Engagement
us,senrickscott,1741131451951706623_a,131546062_a,2023-12-30 17:38:43.969000,2023-12-30 16:17:41,"It's been 84 days since Iran-backed Hamas terrorists took hundreds captive, including Americans. 

These innocent men, women &amp; children were put through hell for no reason other than a desire to hurt Israel &amp; the Jewish people. We must fight to #BringThemAllHome.",16,11,50,4537.0,3,en,0.80004318846346,1.0,3,0,October 7th Hamas Attacks and Their Aftermath
us,repstefanik,1741150405055422861_a,2962813893_a,2023-12-30 17:38:44.562000,2023-12-30 17:33:00,"FACT

Since Joe Biden took office, prices have RISEN 17.4%.",17,13,46,1526.0,0,en,0.711804729229281,0.0,0,2,Public Service and Community Engagement
us,repstefanik,1741113411453268139_a,2962813893_a,2023-12-30 17:38:44.562000,2023-12-30 15:06:00,"Accountability is here.

""House Republicans ask White House for records on Hunter Biden deposition""
https://t.co/W7vb8LpAnt",404,94,453,13101.0,0,en,0.7028844067490124,0.0,0,-1,outlier
us,replloyddoggett,1741128278071476328_a,153944899_a,2023-12-30 17:38:44.649000,2023-12-30 16:05:04,"🚨 Austin students and families applying for financial aid: starting tomorrow, you can complete and submit the newly updated 2024-25 FAFSA form.

Take advantage of your downtime this holiday break and watch this recap video on how to navigate the portal.
https://t.co/DMGX88m2Er",1,6,11,653.0,0,en,0.6846361723907815,0.0,0,-1,outlier
us,reprobertgarcia,1741147244101857410_a,1602792195878047744_a,2023-12-30 17:38:44.718000,2023-12-30 17:20:26,Helping our constituents is my top priority in Congress. Here is a snapshot of the amazing work Team Garcia was able to do this year. Huge shoutout to our casework team in Long Beach! https://t.co/GCavu9f8xT,2,2,5,296.0,0,en,0.7307426026357415,1.0,0,2,Public Service and Community Engagement
us,repnikkib,1741149302599082265_a,1603476713995911168_a,2023-12-30 17:38:44.960000,2023-12-30 17:28:37,"The totals are in, and I’ve taken 722 votes this year! 🗳️

Every time I go to the House Floor, I’m focused on the needs of folks in Central and Southern IL. I’m so grateful for the trust you've placed in me to represent our communities. https://t.co/Nqjd8aTBYZ",0,1,2,44.0,0,en,0.7033287490515483,0.0,0,2,Public Service and Community Engagement
us,reptiffany,1741110528074711463_a,1267841066335682562_a,2023-12-30 17:38:45.105000,2023-12-30 14:54:32,RT @NatResources: Happy Birthday @RepTiffany! 🎉 https://t.co/JjMnq5hBAE,0,4,0,,0,en,0.6725232887040162,0.0,0,-1,outlier
us,martinheinrich,1741098062456459274_a,183062944_a,2023-12-30 17:38:45.078000,2023-12-30 14:05:00,"2023 was the year of the union.

Thanks to their work, nearly one million Americans received double-digit raises this year.

I’m looking forward to a 2024 with even more union wins.",8,3,17,516.0,0,en,0.6859485576759571,0.0,0,2,Public Service and Community Engagement
us,sensherrodbrown,1741128588382888198_a,43910797_a,2023-12-30 17:38:45.128000,2023-12-30 16:06:18,"Ohioans rely on the Coast Guard in Ashtabula to keep them safe on Lake Erie. We must keep this station open.
https://t.co/MaU3h6agwj",6,24,142,7321.0,0,en,0.7391492625231841,1.0,0,2,Public Service and Community Engagement
us,repgregmurphy,1741112654364590123_a,1173978070535024642_a,2023-12-30 17:38:45.614000,2023-12-30 15:02:59,RT @ASP: The FDA recently approved a revolutionary gene-editing therapy for the treatment of sickle cell disease. Congressman and Doctor @R…,0,10,0,,0,en,0.7031829391903646,0.0,0,2,Public Service and Community Engagement
us,zachnunn,1741111905266143736_a,1610323831809363971_a,2023-12-30 17:38:46.079000,2023-12-30 15:00:01,"As a member of the Agriculture Committee, I’m fighting for Iowa’s farmers and producers every day. This year, I hosted Farm Bill listening sessions throughout our community to ensure every farmer’s voice is heard and turned what I heard into real wins for Iowa. https://t.co/LVNDFJ8tfw",0,1,2,107.0,0,en,0.7199745543289151,1.0,0,2,Public Service and Community Engagement
us,claudiatenney,1741103103233913020_a,756285384_a,2023-12-30 17:38:46.186000,2023-12-30 14:25:02,"RT @JoeGamaldi: The War on Cops in America is abhorrent! 

3 officers shot in the last 12 hours, 2 have paid the ultimate sacrifice.

Shoot…",0,78,0,,0,en,0.7504570975675402,1.0,0,2,Public Service and Community Engagement
us,claudiatenney,1741102445781000463_a,756285384_a,2023-12-30 17:38:46.186000,2023-12-30 14:22:25,"RT @Attorney_Cox: Here in New York, it's called Rule 2.13, and I've been fighting it in court for almost 2 years now.  https://t.co/tefG4J0…",0,18,0,,0,en,0.7016680960682817,0.0,0,-1,outlier
us,senjeffmerkley,1741130204477636681_a,29201047_a,2023-12-30 17:38:46.386000,2023-12-30 16:12:44,"Thank you, @POTUS, for taking bold steps to lower prescription drug costs for American families. Now, let’s pass my End Price Gouging for Medications Act to reign in Big Pharma’s unchecked price gouging and make sure Americans get the best price on Rx drugs, not the worst.",13,16,78,3257.0,0,en,0.6996085069396482,0.0,0,2,Public Service and Community Engagement
us,repbillfoster,1741147770998641130_a,1080509366_a,2023-12-30 17:38:46.455000,2023-12-30 17:22:32,"It has been another great year serving the people of Illinois’ 11th Congressional District. 

Check out some highlights from my work in 2023 ⬇️ https://t.co/xrY2LivsL8",2,1,8,227.0,0,en,0.7143703269732089,0.0,0,2,Public Service and Community Engagement
us,repmolinarony19,1741114474419876272_a,1603419749748297728_a,2023-12-30 17:38:46.464000,2023-12-30 15:10:13,"I came to Congress to make a difference. In 2023, here’s how we helped you and your neighbors. https://t.co/LmXQ6UHBwf",7,2,9,338.0,0,en,0.714248175452796,0.0,0,2,Public Service and Community Engagement
us,senjoniernst,1741128535467532772_a,2856787757_a,2023-12-30 17:38:46.279000,2023-12-30 16:06:06,"This year’s #NDAA includes my effort to streamline and increase competition for defense contracts and unlock more opportunities for Iowa #SmallBiz.
https://t.co/cEbplgiGQY",13,3,10,1522.0,0,en,0.7248702906063117,1.0,0,2,Public Service and Community Engagement
us,repscholten,1741142105601479048_a,1609941568869335041_a,2023-12-30 17:38:47.288000,2023-12-30 17:00:01,"ICYMI: Watch this video for a quick rundown of everything my office and I have accomplished for West Michigan this year.

Hint: It’s a lot of good stuff! https://t.co/Rz9svcR5ZJ",1,1,2,101.0,0,en,0.7019805128506967,0.0,0,2,Public Service and Community Engagement
us,deptofdefense,1741097054972059915_a,66369181_a,2023-12-30 17:38:47.642000,2023-12-30 14:01:00,"Chills and skills!  

@USAirForce fire protection specialists brave icy waters for ice rescue training at Six Mile Lake, Joint Base Elmendorf-Richardson, Alaska.  

Commitment to excellence is evident in every certification course dive. 🚒❄️ https://t.co/5BmQbTRUK1",35,77,296,19893.0,0,en,0.7304090231230518,1.0,0,2,Public Service and Community Engagement
us,senatorricketts,1741138828730290558_a,1610027469205082114_a,2023-12-30 17:38:47.025000,2023-12-30 16:47:00,"Earlier this month, four @UNLincoln ROTC members received their military commissions at commencement. Congratulations and thank you for your willingness to serve our nation. https://t.co/UDRJB1m7EA",1,0,0,111.0,0,en,0.712417566110471,0.0,0,2,Public Service and Community Engagement
us,billpascrell,1741139744107483562_a,74508260_a,2023-12-30 17:38:46.835000,2023-12-30 16:50:38,A republican US Senator is demanding the arrest of a newspaper columnist for writing an opinion article warning about a trump dictatorship. Really. He proved the writer’s point about republicans’ lust for fascism. https://t.co/miToNt6aN0,21,81,114,2106.0,0,en,0.7031764608373257,0.0,0,2,Public Service and Community Engagement
us,repmarkgreen,1741097229643878436_a,1080477288955826176_a,2023-12-30 17:38:47.355000,2023-12-30 14:01:42,"17 years ago, Saddam Hussein was executed for his crimes against humanity. I'm grateful for my role in his capture in 2003, and that the Iraqi people received justice.",29,7,45,2311.0,0,en,0.7303441370192271,1.0,0,2,Public Service and Community Engagement
us,warrendavidson,1741108227868148180_a,742735530287304704_a,2023-12-30 17:38:47.249000,2023-12-30 14:45:24,"Conservatives are running out of things to conserve. We no longer have a government small enough to fit within the Constitution; it must be restored. But here is a reminder of some of the things worth conserving:
` Freedom of religion - under attack 
` Freedom of speech - under…",34,26,110,9075.0,0,en,0.7209653899928941,1.0,0,2,Public Service and Community Engagement
us,senatorricketts,1741092016304320725_a,1610027469205082114_a,2023-12-30 17:38:47.025000,2023-12-30 13:40:59,"A neighbor saw Dror Or, his wife and their two children taken captive on October 7th after Hamas terrorists set their house on fire. Dror’s wife was found dead days later and his two children were released back in November. Dror still remains captive in Gaza. #BringThemHome https://t.co/FAh6lJxOsS",23,2,15,3577.0,3,en,0.7859928223112678,1.0,3,0,October 7th Hamas Attacks and Their Aftermath
us,billpascrell,1741115420566786461_a,74508260_a,2023-12-30 17:38:46.835000,2023-12-30 15:13:59,Reminder that when Democrats acted to save Roe v. Wade every single republican in Congress voted no and voted to throw women and doctors in jail. https://t.co/f2y93v0yro,98,517,708,10858.0,0,en,0.7056546671948242,0.0,0,2,Public Service and Community Engagement
us,repbrianbabin,1741140692439564483_a,2929491549_a,2023-12-30 17:38:47.767000,2023-12-30 16:54:24,House Republicans have spent the year keeping our promises to Americans. https://t.co/ienM3wYgfl,10,3,5,608.0,0,en,0.7201197311648353,1.0,0,2,Public Service and Community Engagement
us,reptonygonzales,1741141589655797923_a,1343627416120532992_a,2023-12-30 17:38:47.461000,2023-12-30 16:57:58,"🚨#TX23: Next week, I’m hosting a telephone townhall with Medina County Sheriff Randy Brown to discuss the border and much more. 

Dial 888-886-6603 at 6:30 PM CT on January 4th to join us. ⬇️ https://t.co/wMVguegkpV",2,3,5,173.0,0,en,0.6922654868911131,0.0,0,2,Public Service and Community Engagement
us,reppressley,1741143784983847024_a,1080584229510172678_a,2023-12-30 17:38:47.665000,2023-12-30 17:06:41,"Book bans are harmful, discriminatory policies that only push vulnerable people further to the margins.

Congress must pass my #BooksSaveLives Act to confront the rise in book bans and help ensure inclusive learning environments for all.",37,18,55,6844.0,0,en,0.7173167646058791,1.0,0,2,Public Service and Community Engagement
us,reptonygonzales,1741138835356999884_a,1343627416120532992_a,2023-12-30 17:38:47.461000,2023-12-30 16:47:01,"#ICYMI: Next week, I’m hosting Speaker Johnson and my Republican colleagues in Eagle Pass. Securing the border and keeping Americans safe is one of our top priorities, we need the White House to follow suit.  @HouseGOP https://t.co/FrQiavoC4y",6,4,10,436.0,0,en,0.7119382650910444,0.0,0,1,U.S. Immigration and Border Security
us,repmarkgreen,1741087657768149487_a,1080477288955826176_a,2023-12-30 17:38:47.355000,2023-12-30 13:23:40,"RT @HomelandGOP: Mayorkas’ border crisis is breaking its own records—and Americans are paying the cost.

Accountability is coming.",0,33,0,,0,en,0.7458640684218474,1.0,0,1,U.S. Immigration and Border Security
us,warrendavidson,1741101169496265065_a,742735530287304704_a,2023-12-30 17:38:47.249000,2023-12-30 14:17:21,"RT @elonmusk: Almost no one seems to be aware of the immense size and lightning growth of this issue. 

According to the mayors, it is alre…",0,16979,0,,0,en,0.719186738732429,1.0,0,2,Public Service and Community Engagement
us,billpascrell,1741106409612234866_a,74508260_a,2023-12-30 17:38:46.835000,2023-12-30 14:38:10,"Jobs: Growing
Wages: Rising
Inflation: Plummeting
Gas prices: Dropping
US factories: Humming
Stock market: Surging
Consumer confidence: Rocketing
Democrats: Delivering https://t.co/mRtVo9C20h",137,147,396,8790.0,0,en,0.7322859887751889,1.0,0,2,Public Service and Community Engagement
us,wesleyhunttx,1741228959595929735_a,1112744620247662592_a,2023-12-30 23:37:50.972000,2023-12-30 22:45:09,It really is that simple… https://t.co/0CFv3hCJDP,15,69,126,4917.0,0,en,0.7113522863607153,0.0,0,-1,outlier
us,chrisvanhollen,1741202849088852072_a,18137749_a,2023-12-30 23:37:51.398000,2023-12-30 21:01:23,"One of the highlights of 2023 came just last month when we learned that the new FBI HQ is coming to Prince George’s County.

The announcement came after years of work from #TeamMaryland — and it’s great news for Prince George's, for Maryland, and for the men &amp; women of the FBI. https://t.co/xWIHSHEs5T",15,3,14,2129.0,0,en,0.7069746026186499,0.0,0,2,Public Service and Community Engagement
us,congmikesimpson,1741187592622653501_a,76132891_a,2023-12-30 23:37:51.411000,2023-12-30 20:00:46,"House Republicans are delivering results to the American people by: 

✅ Restoring fiscal responsibility
✅ Protecting parents' rights
✅ Passing the strongest border security bill in history
✅ Restoring American energy independence

And we are just getting started. 🇺🇸 https://t.co/PngvlwGO1F",44,2,4,1355.0,0,en,0.7212913763686117,1.0,0,2,Public Service and Community Engagement
us,senatorfischer,1741178474746839049_a,1071402577_a,2023-12-30 23:37:52.743000,2023-12-30 19:24:32,"Jordan Rishel loved her community and our great state. Everyone who knew Jordan will miss her positive attitude, intelligence, and ever-present smile. May God bring Jordan’s family and the people of Blair and Washington County comfort during this time of terrible loss.",3,0,9,1637.0,0,en,0.7099302863421436,0.0,0,2,Public Service and Community Engagement
us,rephorsford,1741212620701503601_a,389840566_a,2023-12-30 23:37:53.465000,2023-12-30 21:40:13,"Nevadans are already seeing the impacts of the #ClimateCrisis.

This year we've experienced record-breaking heatwaves and devastating wildfires.

That's why I've consistently voted for legislation so we can act now to protect and preserve the beauty of our state. https://t.co/MdNjnKh8se",2,3,5,226.0,0,en,0.7232347073948389,1.0,0,2,Public Service and Community Engagement
us,ilhan,1741210612712055121_a,1082334352711790593_a,2023-12-30 23:37:53.546000,2023-12-30 21:32:14,"Thrilled to have secured $753,385,799.07  in federal grants for MN-05 this year alone to fund critical services our communities rely on – improving pedestrian safety, expanding access to childcare, combatting hunger, and so much more. When we invest wisely at the federal level,… https://t.co/bpsL2RdcWD",106,52,217,14506.0,0,en,0.7259615860319472,1.0,0,2,Public Service and Community Engagement
us,repmikecollins,1741185655202271455_a,1601030771124408325_a,2023-12-30 23:37:54.072000,2023-12-30 19:53:04,"While the Biden administration and Democrats continue to push disastrous policies that kill the American dream, @HouseGOP has 𝐤𝐞𝐩𝐭 𝐢𝐭𝐬 𝐩𝐫𝐨𝐦𝐢𝐬𝐞𝐬 and will continue to deliver on our commitment to America. 

What do 𝐲𝐨𝐮 want to see our priorities be for 2024? https://t.co/ULHdgTUF6B",18,3,11,1723.0,0,en,0.7150841087696744,1.0,0,2,Public Service and Community Engagement
us,repmikecollins,1741172243579985932_a,1601030771124408325_a,2023-12-30 23:37:54.072000,2023-12-30 18:59:46,This is when you switch from 40mm to the 105.,15,12,56,5212.0,0,en,0.6762337850062089,0.0,0,-1,outlier
us,repmikecollins,1741155174607908936_a,1601030771124408325_a,2023-12-30 23:37:54.072000,2023-12-30 17:51:57,Imagine if the leadership at Bud Light had hired the Pop Tarts marketing team instead.,15,7,99,4453.0,0,en,0.6749143592697358,0.0,0,-1,outlier
us,repdonbacon,1741197513976054042_a,818975124460335106_a,2023-12-30 23:37:54.863000,2023-12-30 20:40:11,"In the United States, one farmer feeds 155 people. 

A strong Farm Bill allows us to ensure that American farmers are able to continue feeding the world and leading agricultural technology.",9,2,18,1489.0,0,en,0.7221941437036926,1.0,0,2,Public Service and Community Engagement
us,repbarrymoore,1741224878747820061_a,1339006078688825344_a,2023-12-30 23:37:55.342000,2023-12-30 22:28:56,"Mark your calendar! My next telephone town hall is coming up on Wednesday, January 3rd, at 6 PM CT. 

I hope you can join me for a discussion about constituent services and what's coming up in Congress! https://t.co/xglp9prHLz",1,2,4,207.0,0,en,0.7107943188594353,0.0,0,2,Public Service and Community Engagement
us,senatorbennet,1741228848522436745_a,224285242_a,2023-12-30 23:37:55.370000,2023-12-30 22:44:42,"On the anniversary of the Marshall Fire, I’m thinking of the lives lost and the families who were displaced two years ago.

In the wake of this disaster, CO’s communities have demonstrated incredible resilience – I’ll keep doing everything I can to help as they continue to heal.",4,7,22,2385.0,0,en,0.7258063483520871,1.0,0,2,Public Service and Community Engagement
us,senatorbennet,1741217600997093701_a,224285242_a,2023-12-30 23:37:55.370000,2023-12-30 22:00:00,"The best part of my job is hearing from Coloradans throughout the state.

This year, I joined @RepCaraveoMD and @RepPettersen for their first town halls to hear directly from constituents about the issues that matter most to them. https://t.co/34Z3ucQrxR",12,5,41,3083.0,0,en,0.699429950865138,0.0,0,2,Public Service and Community Engagement
us,repdavids,1741233452664643862_a,1080516116395499522_a,2023-12-30 23:37:55.919000,2023-12-30 23:03:00,"Sustainable aviation fuel reduces carbon emissions by up to 80% compared to traditional jet fuel.

This type of climate-friendly fuel is cheaper, making it cheaper for you to fly. Only positives here!",3,7,21,1077.0,0,en,0.7001708705592492,0.0,0,2,Public Service and Community Engagement
us,repbobgood,1741165358386647131_a,1345536897838436353_a,2023-12-30 23:37:56.350000,2023-12-30 18:32:25,"The House Freedom Caucus’s New Year’s Resolution: Cut Wasteful Spending.

https://t.co/GWbrH1lkuD (https://t.co/GWbrH1lkuD)",25,13,48,1509.0,0,en,0.7372898113772559,1.0,0,2,Public Service and Community Engagement
us,bettymccollum04,1741219359186718819_a,516880804_a,2023-12-30 23:37:56.595000,2023-12-30 22:07:00,"ICYMI: Old-growth trees are an essential tool in fighting climate change &amp; ensuring a healthy planet. Most are well over 100 years old, store huge amounts of carbon, and provide habitat for wildlife. https://t.co/5sIHhDsXvU",1,2,3,498.0,0,en,0.6955906635624237,0.0,0,-1,outlier
